scoringAiId,requestNo,contentsName,artistName,dContentsName,dArtistName,damserial,dataKind,dataSize,scoringEngineVersionNumber,edyId,clubDamCardNo,entryCount,topRecordNumber,lastPerformKey,requestNoTray,requestNoChapter,fadeout,analysisReportCommentNo,radarChartPitch,radarChartStability,radarChartExpressive,radarChartVibratoLongtone,radarChartRhythm,spare1,singingRangeHighest,singingRangeLowest,vocalRangeHighest,vocalRangeLowest,intonation,kobushiCount,shakuriCount,fallCount,timing,longtoneSkill,vibratoSkill,vibratoType,vibratoTotalSecond,vibratoCount,accentCount,hammeringOnCount,edgeVoiceCount,hiccupCount,aiSensitivityMeterAdd,aiSensitivityMeterDeduct,aiSensitivityPoints,aiSensitivityBonus,nationalAverageTotalPoints,nationalAveragePitch,nationalAverageStability,nationalAverageExpression,nationalAverageVibratoAndLongtone,nationalAverageRhythm,spare2,intervalGraphPointsSection01,intervalGraphPointsSection02,intervalGraphPointsSection03,intervalGraphPointsSection04,intervalGraphPointsSection05,intervalGraphPointsSection06,intervalGraphPointsSection07,intervalGraphPointsSection08,intervalGraphPointsSection09,intervalGraphPointsSection10,intervalGraphPointsSection11,intervalGraphPointsSection12,intervalGraphPointsSection13,intervalGraphPointsSection14,intervalGraphPointsSection15,intervalGraphPointsSection16,intervalGraphPointsSection17,intervalGraphPointsSection18,intervalGraphPointsSection19,intervalGraphPointsSection20,intervalGraphPointsSection21,intervalGraphPointsSection22,intervalGraphPointsSection23,intervalGraphPointsSection24,intervalGraphIndexSection01,intervalGraphIndexSection02,intervalGraphIndexSection03,intervalGraphIndexSection04,intervalGraphIndexSection05,intervalGraphIndexSection06,intervalGraphIndexSection07,intervalGraphIndexSection08,intervalGraphIndexSection09,intervalGraphIndexSection10,intervalGraphIndexSection11,intervalGraphIndexSection12,intervalGraphIndexSection13,intervalGraphIndexSection14,intervalGraphIndexSection15,intervalGraphIndexSection16,intervalGraphIndexSection17,intervalGraphIndexSection18,intervalGraphIndexSection19,intervalGraphIndexSection20,intervalGraphIndexSection21,intervalGraphIndexSection22,intervalGraphIndexSection23,intervalGraphIndexSection24,maxTotalPoints,scoringDateTime,aiSensitivityGraphAddPointsSection01,aiSensitivityGraphAddPointsSection02,aiSensitivityGraphAddPointsSection03,aiSensitivityGraphAddPointsSection04,aiSensitivityGraphAddPointsSection05,aiSensitivityGraphAddPointsSection06,aiSensitivityGraphAddPointsSection07,aiSensitivityGraphAddPointsSection08,aiSensitivityGraphAddPointsSection09,aiSensitivityGraphAddPointsSection10,aiSensitivityGraphAddPointsSection11,aiSensitivityGraphAddPointsSection12,aiSensitivityGraphAddPointsSection13,aiSensitivityGraphAddPointsSection14,aiSensitivityGraphAddPointsSection15,aiSensitivityGraphAddPointsSection16,aiSensitivityGraphAddPointsSection17,aiSensitivityGraphAddPointsSection18,aiSensitivityGraphAddPointsSection19,aiSensitivityGraphAddPointsSection20,aiSensitivityGraphAddPointsSection21,aiSensitivityGraphAddPointsSection22,aiSensitivityGraphAddPointsSection23,aiSensitivityGraphAddPointsSection24,aiSensitivityGraphDeductPointsSection01,aiSensitivityGraphDeductPointsSection02,aiSensitivityGraphDeductPointsSection03,aiSensitivityGraphDeductPointsSection04,aiSensitivityGraphDeductPointsSection05,aiSensitivityGraphDeductPointsSection06,aiSensitivityGraphDeductPointsSection07,aiSensitivityGraphDeductPointsSection08,aiSensitivityGraphDeductPointsSection09,aiSensitivityGraphDeductPointsSection10,aiSensitivityGraphDeductPointsSection11,aiSensitivityGraphDeductPointsSection12,aiSensitivityGraphDeductPointsSection13,aiSensitivityGraphDeductPointsSection14,aiSensitivityGraphDeductPointsSection15,aiSensitivityGraphDeductPointsSection16,aiSensitivityGraphDeductPointsSection17,aiSensitivityGraphDeductPointsSection18,aiSensitivityGraphDeductPointsSection19,aiSensitivityGraphDeductPointsSection20,aiSensitivityGraphDeductPointsSection21,aiSensitivityGraphDeductPointsSection22,aiSensitivityGraphDeductPointsSection23,aiSensitivityGraphDeductPointsSection24,aiSensitivityGraphIndexSection01,aiSensitivityGraphIndexSection02,aiSensitivityGraphIndexSection03,aiSensitivityGraphIndexSection04,aiSensitivityGraphIndexSection05,aiSensitivityGraphIndexSection06,aiSensitivityGraphIndexSection07,aiSensitivityGraphIndexSection08,aiSensitivityGraphIndexSection09,aiSensitivityGraphIndexSection10,aiSensitivityGraphIndexSection11,aiSensitivityGraphIndexSection12,aiSensitivityGraphIndexSection13,aiSensitivityGraphIndexSection14,aiSensitivityGraphIndexSection15,aiSensitivityGraphIndexSection16,aiSensitivityGraphIndexSection17,aiSensitivityGraphIndexSection18,aiSensitivityGraphIndexSection19,aiSensitivityGraphIndexSection20,aiSensitivityGraphIndexSection21,aiSensitivityGraphIndexSection22,aiSensitivityGraphIndexSection23,aiSensitivityGraphIndexSection24,favorite
"2235234","6184-92","白日","King Gnu","白日","King Gnu","AT030742","A00001",,,,"ODAwMDA5NDE3NjQyOTY2","1",,"0","6184","92","0","921","85","80","89","78","99",,"78","46","78","46","100","23","30","0","5","5","5","11","38","15","0","0","0","0","91","34","81","2798","85918","73","73","73","66","93",,"95","78","92","91","85","89","91","83","67","93","93","84","91","78","81","91","100","76","86","79","84","83","84","84","B'01","B'01","B'01","B'01","B'01","B'01","B'10","B'10","B'00","B'01","B'01","B'01","B'01","B'10","B'10","B'10","B'00","B'00","B'01","B'01","B'01","B'01","B'10","B'10","93053","20251028150932","58","90","61","48","42","31","86","80","27","65","61","61","100","75","60","33","12","30","21","82","93","81","87","41","0","0","0","34","0","0","0","25","0","0","21","30","0","0","40","0","0","40","0","10","0","25","55","0","B'01","B'01","B'01","B'01","B'01","B'01","B'10","B'10","B'00","B'01","B'01","B'01","B'01","B'10","B'10","B'10","B'00","B'00","B'01","B'01","B'01","B'01","B'10","B'10","0"
"2235247","5277-75","籠の中に鳥","YOURNESS","籠の中に鳥","YOURNESS","AT030742","A00001",,,,"ODAwMDA5NDE3NjQyOTY2","1",,"0","5277","75","0","1891","86","71","74","91","98",,"72","45","72","45","69","23","26","0","5","7","7","1","219","49","0","0","0","0","90","29","79","1095","86845","80","66","73","73","93",,"82","85","92","87","91","91","96","98","91","85","82","86","80","86","78","83","89","100","85","70","88","77","83","89","B'01","B'01","B'01","B'01","B'10","B'10","B'10","B'00","B'00","B'01","B'01","B'01","B'01","B'10","B'10","B'01","B'01","B'00","B'00","B'10","B'10","B'10","B'10","B'10","93423","20251028151603","51","76","30","58","96","68","22","0","21","45","53","57","91","100","62","48","91","25","0","65","80","58","72","33","0","0","0","0","55","2","8","0","0","0","0","0","9","92","0","0","0","0","0","17","0","0","10","0","B'01","B'01","B'01","B'01","B'10","B'10","B'10","B'00","B'00","B'01","B'01","B'01","B'01","B'10","B'10","B'01","B'01","B'00","B'00","B'10","B'10","B'10","B'10","B'10","0"
"2235260","3345-50","星座になれたら(生音)","結束バンド","[生音]星座になれたら","結束バンド","AT030742","A00001",,,,"ODAwMDA5NDE3NjQyOTY2","1",,"0","3345","50","0","1711","90","66","70","82","98",,"73","56","68","56","75","22","34","0","5","5","6","1","158","47","0","0","0","0","74","3","73","1034","83989","73","60","66","73","93",,"91","83","96","85","79","83","90","92","94","80","92","95","82","93","95","91","84","89","95","98","92","91","89","98","B'01","B'01","B'01","B'01","B'01","B'10","B'10","B'10","B'10","B'00","B'01","B'01","B'01","B'10","B'10","B'10","B'10","B'00","B'01","B'01","B'10","B'10","B'10","B'10","93639","20251028152129","42","30","38","38","48","47","48","46","42","33","30","38","42","47","61","63","35","12","30","21","48","90","60","68","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","13","9","B'01","B'01","B'01","B'01","B'01","B'10","B'10","B'10","B'10","B'00","B'01","B'01","B'01","B'10","B'10","B'10","B'10","B'00","B'01","B'01","B'10","B'10","B'10","B'10","0"
"2235277","3521-75","星が降るユメ","藍井エイル","星が降るユメ","藍井エイル","AT030742","A00001",,,,"ODAwMDA5NDE3NjQyOTY2","1",,"0","3521","75","0","1651","85","86","70","85","96",,"76","55","67","55","73","24","29","0","6","6","6","1","83","20","0","0","0","0","74","5","73","1030","85366","73","73","66","66","93",,"81","62","91","95","84","100","87","73","77","95","95","88","85","81","89","94","95","90","80","91","87","95","77","85","B'01","B'01","B'01","B'01","B'01","B'01","B'10","B'10","B'01","B'01","B'01","B'01","B'10","B'10","B'10","B'00","B'00","B'01","B'01","B'10","B'10","B'10","B'10","B'10","96813","20251028152928","63","46","30","30","72","67","38","21","25","56","51","38","12","51","51","12","0","30","33","33","57","80","52","70","0","0","0","0","0","0","0","10","0","0","0","0","0","0","14","0","0","0","0","0","0","0","17","0","B'01","B'01","B'01","B'01","B'01","B'01","B'10","B'10","B'01","B'01","B'01","B'01","B'10","B'10","B'10","B'00","B'00","B'01","B'01","B'10","B'10","B'10","B'10","B'10","0"
"2235292","7638-86","シャルル","バルーン","シャルル","バルーン","AT030742","A00001",,,,"ODAwMDA5NDE3NjQyOTY2","1",,"0","7638","86","0","3361","85","88","77","75","99",,"82","58","75","58","86","31","7","0","5","5","4","1","28","10","0","0","0","0","81","27","75","1053","85546","80","73","66","66","86",,"84","85","69","78","88","81","90","87","78","50","88","84","89","89","88","88","57","85","87","86","86","70","84","78","B'01","B'00","B'00","B'01","B'01","B'01","B'10","B'10","B'00","B'00","B'01","B'01","B'01","B'10","B'10","B'10","B'00","B'01","B'01","B'10","B'10","B'10","B'10","B'10","96097","20251028153353","43","21","22","12","41","72","58","82","56","12","83","32","91","87","30","12","12","37","88","43","82","43","55","12","0","0","0","0","60","0","0","11","0","0","0","11","0","0","0","16","0","18","0","0","54","0","0","0","B'01","B'00","B'00","B'01","B'01","B'01","B'10","B'10","B'00","B'00","B'01","B'01","B'01","B'10","B'10","B'10","B'00","B'01","B'01","B'10","B'10","B'10","B'10","B'10","0"
"2235302","3246-84","M八七(ビデオクリップバージョン)","米津玄師","M八七(ビデオクリップバージョン)","米津玄師","AT030742","A00001",,,,"ODAwMDA5NDE3NjQyOTY2","1",,"0","3246","84","0","1931","84","47","63","86","99",,"71","49","71","51","67","13","21","1","5","7","5","10","59","20","0","0","0","0","68","30","63","933","85761","80","66","73","73","93",,"90","78","92","94","87","92","85","79","89","91","82","80","70","90","87","68","89","88","83","96","78","85","81","74","B'01","B'01","B'01","B'01","B'01","B'01","B'10","B'10","B'00","B'00","B'01","B'01","B'01","B'10","B'10","B'00","B'01","B'01","B'01","B'01","B'10","B'10","B'10","B'10","94333","20251028153915","31","33","22","67","53","12","33","27","0","31","12","40","53","21","12","30","21","30","87","12","27","60","57","30","0","85","0","0","50","0","0","0","0","0","9","0","14","0","9","0","0","5","0","0","0","35","0","0","B'01","B'01","B'01","B'01","B'01","B'01","B'10","B'10","B'00","B'00","B'01","B'01","B'01","B'10","B'10","B'00","B'01","B'01","B'01","B'01","B'10","B'10","B'10","B'10","0"
"2235315","6043-72","365日の紙飛行機","AKB48","365日の紙飛行機","AKB48","AT030742","A00001",,,,"ODAwMDA5NDE3NjQyOTY2","1",,"0","6043","72","0","3631","92","65","68","92","98",,"72","59","72","59","75","1","21","0","5","9","6","10","129","40","0","0","0","0","74","13","71","1014","84304","73","66","66","73","93",,"81","92","92","95","93","84","88","93","100","96","92","90","92","93","93","89","92","100","85","96","94","93","100","100","B'01","B'01","B'01","B'01","B'01","B'10","B'10","B'10","B'10","B'00","B'01","B'01","B'01","B'10","B'10","B'10","B'10","B'00","B'00","B'10","B'10","B'10","B'10","B'10","94498","20251028154433","51","63","76","47","25","31","35","42","45","0","40","22","21","41","42","73","70","12","31","35","41","62","45","41","0","0","0","0","0","0","0","0","16","0","0","0","0","0","8","0","0","0","0","0","0","66","0","0","B'01","B'01","B'01","B'01","B'01","B'10","B'10","B'10","B'10","B'00","B'01","B'01","B'01","B'10","B'10","B'10","B'10","B'00","B'00","B'10","B'10","B'10","B'10","B'10","0"
"2235334","1331-59","愛包ダンスホール","HIMEHINA","愛包ダンスホール","HIMEHINA","AT030742","A00001",,,,"ODAwMDA5NDE3NjQyOTY2","1",,"0","1331","59","0","161","77","84","64","89","97",,"80","56","68","56","75","33","5","0","5","9","5","13","18","7","0","0","0","0","67","3","66","968","84447","73","66","66","53","86",,"76","77","92","74","72","81","86","88","85","89","73","78","79","82","55","78","76","82","76","73","59","85","67","85","B'01","B'01","B'01","B'01","B'01","B'01","B'01","B'01","B'10","B'10","B'10","B'10","B'10","B'10","B'01","B'01","B'01","B'10","B'10","B'10","B'10","B'10","B'10","B'10","81791","20251028155430","22","21","12","33","31","46","21","21","78","38","77","30","25","31","63","52","36","47","30","52","21","57","21","12","0","0","0","0","0","23","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","B'01","B'01","B'01","B'01","B'01","B'01","B'01","B'01","B'10","B'10","B'10","B'10","B'10","B'10","B'01","B'01","B'01","B'10","B'10","B'10","B'10","B'10","B'10","B'10","0"
"2235354","5970-25","Someday","EXILE","Someday","EXILE","AT030742","A00001",,,,"ODAwMDA5NDE3NjQyOTY2","1",,"0","5970","25","0","3001","86","56","71","84","99",,"70","53","70","53","71","18","9","2","5","5","7","1","257","59","0","0","0","0","82","10","80","1102","85587","73","66","73","73","93",,"79","79","85","100","81","83","88","91","77","58","96","96","87","94","66","87","86","88","59","100","100","89","85","88","B'01","B'01","B'01","B'01","B'01","B'10","B'10","B'10","B'10","B'00","B'01","B'01","B'01","B'01","B'01","B'10","B'10","B'10","B'00","B'00","B'10","B'10","B'10","B'10","94572","20251028160252","71","72","46","46","45","40","100","51","12","12","65","76","76","38","33","83","58","60","46","0","30","67","40","73","0","0","0","0","0","0","0","0","0","0","1","0","0","62","0","12","0","0","0","0","0","0","0","0","B'01","B'01","B'01","B'01","B'01","B'10","B'10","B'10","B'10","B'00","B'01","B'01","B'01","B'01","B'01","B'10","B'10","B'10","B'00","B'00","B'10","B'10","B'10","B'10","0"
"2235363","5244-53","正しくなれない","ずっと真夜中でいいのに。","正しくなれない","ずっと真夜中でいいのに。","AT030742","A00001",,,,"ODAwMDA5NDE3NjQyOTY2","1",,"0","5244","53","0","921","85","76","69","88","97",,"77","57","69","57","71","29","16","0","6","8","6","10","117","35","0","0","0","0","76","17","73","1034","83845","73","73","66","66","93",,"95","80","62","79","85","78","78","84","87","80","81","79","81","84","92","88","94","83","95","96","85","89","87","89","B'01","B'01","B'00","B'01","B'01","B'01","B'01","B'01","B'01","B'10","B'10","B'00","B'01","B'01","B'01","B'10","B'10","B'01","B'01","B'01","B'01","B'10","B'10","B'10","94104","20251028160841","30","58","21","42","51","93","88","56","40","33","42","55","25","43","51","61","55","73","30","21","12","30","42","72","0","0","0","0","0","0","0","0","0","41","49","0","0","0","0","0","10","0","10","8","0","0","11","0","B'01","B'01","B'00","B'01","B'01","B'01","B'01","B'01","B'01","B'10","B'10","B'00","B'01","B'01","B'01","B'10","B'10","B'01","B'01","B'01","B'01","B'10","B'10","B'10","0"
"2235380","5863-02","オリオンをなぞる(生音)","UNISON SQUARE GARDEN","[生音]オリオンをなぞる","UNISON SQUARE GARDEN","AT030742","A00001",,,,"ODAwMDA5NDE3NjQyOTY2","1",,"+2","5863","02","0","3621","85","85","44","90","99",,"73","58","63","58","25","23","38","0","5","8","6","13","119","33","0","0","0","0","74","0","74","1049","85657","80","66","66","66","93",,"85","85","89","91","91","82","84","100","87","80","91","89","82","86","79","78","77","80","86","89","88","77","87","75","B'01","B'01","B'01","B'01","B'10","B'10","B'10","B'00","B'01","B'01","B'01","B'01","B'10","B'10","B'10","B'00","B'01","B'01","B'01","B'10","B'10","B'10","B'10","B'10","94713","20251028161836","27","42","65","42","38","93","30","12","12","48","30","38","56","100","51","12","30","12","60","47","55","56","47","47","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","B'01","B'01","B'01","B'01","B'10","B'10","B'10","B'00","B'01","B'01","B'01","B'01","B'10","B'10","B'10","B'00","B'01","B'01","B'01","B'10","B'10","B'10","B'10","B'10","0"
"2235389","5515-55","イロドリ","カノエラナ","イロドリ","カノエラナ","AT030742","A00001",,,,"ODAwMDA5NDE3NjQyOTY2","1",,"0","5515","55","0","3621","85","82","71","92","99",,"77","53","74","53","82","20","16","0","5","9","6","10","113","27","0","0","0","0","72","24","67","2148","83482","73","73","66","66","93",,"91","79","94","94","80","92","83","88","84","100","86","92","92","82","79","78","81","91","74","100","87","79","82","82","B'01","B'01","B'01","B'01","B'01","B'10","B'10","B'10","B'10","B'01","B'01","B'01","B'01","B'01","B'01","B'01","B'01","B'01","B'10","B'10","B'10","B'10","B'10","B'10","94434","20251028162428","57","86","57","30","33","40","37","56","30","21","40","68","48","40","40","33","33","25","65","32","12","52","21","31","0","32","0","0","55","53","0","0","4","0","0","15","24","0","0","0","0","0","9","0","0","0","0","0","B'01","B'01","B'01","B'01","B'01","B'10","B'10","B'10","B'10","B'01","B'01","B'01","B'01","B'01","B'01","B'01","B'01","B'01","B'10","B'10","B'10","B'10","B'10","B'10","0"
"2235400","1896-04","残酷な天使のテーゼ","高橋洋子","残酷な天使のテーゼ","高橋洋子","AT030742","A00001",,,,"ODAwMDA5NDE3NjQyOTY2","1",,"-1","1896","04","0","2121","90","73","71","85","98",,"71","57","64","57","72","37","19","0","5","6","6","10","152","37","0","0","0","0","82","5","80","1103","85913","80","66","73","73","93",,"86","100","92","86","86","88","88","93","95","89","94","100","100","82","90","93","87","95","90","93","82","100","89","90","B'01","B'00","B'01","B'01","B'01","B'01","B'01","B'10","B'10","B'10","B'00","B'00","B'00","B'01","B'01","B'01","B'01","B'01","B'10","B'10","B'10","B'10","B'10","B'10","95261","20251028162846","47","33","47","82","51","63","55","60","42","30","0","0","30","80","38","47","21","60","55","90","33","77","72","81","0","0","0","0","4","0","0","0","0","0","0","0","0","25","0","0","0","0","0","0","0","3","0","3","B'01","B'00","B'01","B'01","B'01","B'01","B'01","B'10","B'10","B'10","B'00","B'00","B'00","B'01","B'01","B'01","B'01","B'01","B'10","B'10","B'10","B'10","B'10","B'10","0"
"2235407","4223-95","if","西野カナ","if","西野カナ","AT030742","A00001",,,,"ODAwMDA5NDE3NjQyOTY2","1",,"-1","4223","95","0","3701","85","73","73","88","99",,"74","56","71","56","69","24","40","0","5","7","7","1","182","50","0","0","0","0","83","25","78","1081","85112","73","66","73","73","93",,"67","90","84","84","83","80","72","89","87","85","85","81","83","83","91","98","86","90","93","84","75","90","90","88","B'01","B'01","B'01","B'01","B'01","B'10","B'10","B'10","B'00","B'01","B'01","B'01","B'01","B'01","B'10","B'10","B'10","B'10","B'10","B'01","B'01","B'10","B'10","B'10","93730","20251028163345","56","48","12","21","51","100","53","52","12","60","42","55","81","57","38","100","68","56","91","65","21","37","72","40","8","0","27","0","6","3","0","3","0","0","0","0","0","0","0","0","51","0","0","0","26","18","48","0","B'01","B'01","B'01","B'01","B'01","B'10","B'10","B'10","B'00","B'01","B'01","B'01","B'01","B'01","B'10","B'10","B'10","B'10","B'10","B'01","B'01","B'10","B'10","B'10","0"
"2235422","1261-94","Stellar Stellar","星街すいせい","Stellar Stellar","星街すいせい","AT030742","A00001",,,,"ODAwMDA5NDE3NjQyOTY2","1",,"0","1261","94","0","1621","87","82","71","91","99",,"76","52","68","52","70","29","21","0","5","9","6","10","103","30","0","0","0","0","76","10","74","1042","85902","73","73","73","80","93",,"79","80","81","83","89","86","88","89","88","97","100","82","95","83","89","89","91","84","93","91","93","87","83","89","B'01","B'00","B'01","B'01","B'01","B'01","B'01","B'01","B'10","B'10","B'00","B'01","B'01","B'01","B'01","B'10","B'10","B'01","B'00","B'10","B'10","B'10","B'00","B'10","94227","20251028163923","42","0","21","42","38","31","61","30","100","51","12","55","21","75","83","77","22","56","48","48","51","21","21","12","0","0","0","0","35","0","0","0","0","31","0","0","1","0","0","0","0","3","0","0","0","0","0","0","B'01","B'00","B'01","B'01","B'01","B'01","B'01","B'01","B'10","B'10","B'00","B'01","B'01","B'01","B'01","B'10","B'10","B'01","B'00","B'10","B'10","B'10","B'00","B'10","0"
"2235433","1276-62","ソワレ","星街すいせい","ソワレ","星街すいせい","AT030742","A00001",,,,"ODAwMDA5NDE3NjQyOTY2","1",,"0","1276","62","0","1561","82","57","79","83","99",,"76","51","76","55","92","21","30","1","5","6","6","11","51","15","0","0","0","0","79","23","74","1046","83002","73","73","66","66","93",,"74","80","84","76","81","86","69","43","86","78","85","86","68","82","67","94","100","79","92","80","92","87","95","73","B'01","B'01","B'01","B'01","B'10","B'10","B'10","B'00","B'01","B'01","B'01","B'10","B'10","B'10","B'10","B'10","B'00","B'01","B'01","B'10","B'10","B'10","B'10","B'10","92671","20251028165109","78","38","57","75","41","73","30","31","60","70","57","47","71","71","40","21","12","62","30","41","57","50","12","40","0","0","0","0","0","0","0","0","0","0","0","75","0","0","0","0","0","11","0","0","48","0","0","32","B'01","B'01","B'01","B'01","B'10","B'10","B'10","B'00","B'01","B'01","B'01","B'10","B'10","B'10","B'10","B'10","B'00","B'01","B'01","B'10","B'10","B'10","B'10","B'10","0"
"2235444","6195-98","Pretender","Official髭男dism","Pretender","Official髭男dism","AT030742","A00001",,,,"ODAwMDA5NDE3NjQyOTY2","1",,"0","6195","98","0","2321","84","78","89","89","95",,"73","51","73","51","92","25","20","0","5","9","5","10","105","33","0","0","0","0","85","8","83","3673","85372","73","73","73","73","93",,"84","85","88","80","78","71","82","74","93","82","82","82","85","84","90","75","100","63","91","90","86","81","100","93","B'01","B'01","B'01","B'01","B'01","B'01","B'10","B'10","B'10","B'10","B'01","B'01","B'01","B'01","B'10","B'10","B'10","B'00","B'10","B'10","B'10","B'10","B'10","B'10","94304","20251028165746","77","41","80","38","67","81","81","65","58","58","57","33","100","55","68","91","30","12","100","58","38","50","12","36","0","0","0","0","0","0","0","0","0","39","0","26","0","2","0","0","0","0","0","0","0","0","0","0","B'01","B'01","B'01","B'01","B'01","B'01","B'10","B'10","B'10","B'10","B'01","B'01","B'01","B'01","B'10","B'10","B'10","B'00","B'10","B'10","B'10","B'10","B'10","B'10","0"
"2235448","1645-03","少年時代","井上陽水","少年時代","井上陽水","AT030742","A00001",,,,"ODAwMDA5NDE3NjQyOTY2","1",,"0","1645","03","0","2961","90","61","32","92","98",,"65","52","64","52","0","6","22","0","5","8","7","1","225","52","0","0","0","0","75","15","72","1026","85909","80","73","66","80","93",,"87","98","79","100","100","87","92","85","100","76","88","100","100","100","89","78","92","100","78","88","70","45","87","100","B'01","B'01","B'01","B'01","B'01","B'01","B'01","B'10","B'10","B'10","B'10","B'01","B'00","B'00","B'00","B'01","B'01","B'01","B'01","B'10","B'10","B'10","B'10","B'10","0","20251028170348","67","30","43","67","40","81","41","22","42","45","57","22","12","12","0","72","30","38","40","22","72","52","45","42","8","29","0","0","0","4","4","38","0","0","0","0","0","0","0","0","0","0","0","0","0","20","5","0","B'01","B'01","B'01","B'01","B'01","B'01","B'01","B'10","B'10","B'10","B'10","B'01","B'00","B'00","B'00","B'01","B'01","B'01","B'01","B'10","B'10","B'10","B'10","B'10","0"
"2235459","1071-89","そんなもんね","asmi","そんなもんね","asmi","AT030742","A00001",,,,"ODAwMDA5NDE3NjQyOTY2","1",,"-1","1071","89","0","2121","85","26","62","92","96",,"78","59","66","59","74","20","14","0","5","9","6","1","50","15","0","0","0","0","61","3","61","913","79607","73","66","53","60","93",,"82","87","87","90","95","91","87","82","96","90","96","88","68","86","93","68","88","72","79","74","84","87","88","83","B'01","B'01","B'01","B'01","B'01","B'01","B'10","B'10","B'10","B'10","B'00","B'01","B'01","B'01","B'00","B'00","B'01","B'10","B'10","B'10","B'10","B'10","B'10","B'10","92514","20251028171023","12","31","12","30","25","21","52","30","12","47","12","12","45","30","12","38","33","30","51","21","38","21","12","38","0","0","0","0","0","0","0","0","0","0","0","0","24","0","0","0","0","0","0","0","0","0","0","0","B'01","B'01","B'01","B'01","B'01","B'01","B'10","B'10","B'10","B'10","B'00","B'01","B'01","B'01","B'00","B'00","B'01","B'10","B'10","B'10","B'10","B'10","B'10","B'10","0"
"2235466","1071-89","そんなもんね","asmi","そんなもんね","asmi","AT030742","A00001",,,,"ODAwMDA5NDE3NjQyOTY2","1",,"0","1071","89","0","1571","84","78","65","80","98",,"79","60","67","60","73","25","20","0","5","4","7","10","56","13","0","0","0","0","69","17","66","968","79607","73","66","53","60","93",,"87","76","83","90","89","88","77","91","77","82","95","85","87","88","94","100","93","79","78","81","78","81","86","73","B'01","B'01","B'01","B'01","B'01","B'01","B'10","B'10","B'10","B'10","B'00","B'01","B'01","B'01","B'00","B'00","B'01","B'10","B'10","B'10","B'10","B'10","B'10","B'10","92514","20251028171430","63","55","21","30","65","38","60","47","25","21","21","12","47","42","12","38","63","40","31","31","38","30","12","40","0","0","0","0","11","0","32","0","0","0","0","3","0","0","0","0","0","43","0","0","0","28","0","0","B'01","B'01","B'01","B'01","B'01","B'01","B'10","B'10","B'10","B'10","B'00","B'01","B'01","B'01","B'00","B'00","B'01","B'10","B'10","B'10","B'10","B'10","B'10","B'10","0"
"2235474","1025-65","Nocturnal Night Fever","天月/狂蘭メロコ/八雲べに/ライト","Nocturnal Night Fever","天月/狂蘭メロコ/八雲べに/ライト","AT030742","A00001",,,,"ODAwMDA5NDE3NjQyOTY2","1",,"0","1025","65","0","2821","89","84","63","88","99",,"68","57","66","59","84","28","5","0","5","10","4","10","22","8","0","0","0","0","63","0","63","930","83604","80","66","60","53","86",,"87","90","85","89","96","96","91","87","100","93","86","93","92","78","80","77","89","88","97","82","96","95","100","91","B'01","B'01","B'01","B'01","B'10","B'10","B'10","B'10","B'00","B'00","B'01","B'01","B'01","B'01","B'01","B'01","B'10","B'10","B'10","B'10","B'10","B'10","B'10","B'10","95771","20251028172008","61","68","22","21","12","12","30","42","12","0","51","21","22","47","33","33","12","12","30","38","30","22","12","42","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","B'01","B'01","B'01","B'01","B'10","B'10","B'10","B'10","B'00","B'00","B'01","B'01","B'01","B'01","B'01","B'01","B'10","B'10","B'10","B'10","B'10","B'10","B'10","B'10","0"
